person_id,name,gender,age,id_card,insurance_type,region,register_date,status
P202300310,何天宇,男,46,410103197808155235,灵活就业,郑州市,2022-10-20,停保
P202303001,谢佳慧,女,15,410102200903288639,城镇职工,新乡市,2021-02-11,在保
P202301500,朱婷,女,60,410102196404271855,城镇职工,新乡市,2022-10-20,停保
P202304158,宋海涛,男,41,410302198310190382,城乡居民,洛阳市,2024-05-12,在保
P202304450,高国强,男,76,410102194806209746,城乡居民,南阳市,2023-10-24,在保
P202300496,阎波,男,59,410103196502096322,城乡居民,洛阳市,2023-09-03,停保
P202300206,林强,男,33,410502199104212380,城乡居民,洛阳市,2022-04-26,在保
P202302727,宋天宇,男,68,410103195606189019,灵活就业,平顶山市,2021-01-03,在保
P202303426,蒋子轩,男,69,410302195502061811,灵活就业,平顶山市,2021-11-23,在保
P202303905,许永强,男,79,410702194501041024,城乡居民,鹤壁市,2021-11-17,在保
P202300306,吴建华,男,52,410702197211258541,城镇职工,安阳市,2023-12-01,在保
P202303867,徐莉,女,55,410104196907135792,城乡居民,新乡市,2024-05-12,在保
P202302313,傅海涛,男,54,410105197010162719,城镇职工,许昌市,2023-07-07,在保
P202301062,郭美琳,女,0,410106202407222470,城乡居民,漯河市,2022-04-29,在保
P202300844,叶敏,女,56,410702196802039970,城乡居民,漯河市,2020-03-09,在保
P202302768,郑玲,女,58,410103196605217746,城镇职工,郑州市,2023-05-21,在保
P202304674,苏丽,女,31,410502199311010763,城镇职工,商丘市,2022-07-08,退保
P202300212,薛飞,男,70,410702195411251972,城乡居民,周口市,2023-08-01,停保
P202301109,叶勇,男,38,410103198605267535,城乡居民,信阳市,2022-10-01,在保
P202303789,韩超,男,53,410502197108124039,城镇职工,开封市,2022-06-03,停保
P202300680,魏志强,男,72,410104195211181194,灵活就业,郑州市,2022-04-02,在保
P202300566,沈语嫣,女,42,410104198203281482,城乡居民,平顶山市,2023-12-29,在保
P202304663,袁海涛,男,39,410502198511172934,城镇职工,平顶山市,2024-04-25,在保
P202303652,沈紫薇,女,59,410702196511092721,城镇职工,郑州市,2024-01-08,在保
P202300681,董超,男,62,410102196210211999,城镇职工,驻马店市,2021-03-30,在保
P202300181,萧思琪,女,61,410104196309216012,城乡居民,平顶山市,2020-09-21,在保
P202303949,卢娟,女,44,410402198012193380,城乡居民,鹤壁市,2022-07-04,在保
P202301770,李萍,女,59,410402196511108444,城镇职工,新乡市,2020-01-16,在保
P202303144,韩勇,男,39,410302198512266018,城镇职工,周口市,2021-01-19,停保
P202304318,张国强,男,70,410402195411121886,灵活就业,驻马店市,2022-03-21,在保
P202300279,吕娜,女,51,410102197308051996,灵活就业,驻马店市,2022-11-01,在保
P202301150,林志强,男,34,410702199010238550,城镇职工,焦作市,2020-05-24,停保
P202301322,梁建国,男,59,410702196507257434,灵活就业,新乡市,2021-06-22,在保
P202300433,何斌,男,45,410302197907110176,城镇职工,商丘市,2020-08-30,在保
P202300290,魏浩,男,38,410202198602265476,城乡居民,新乡市,2022-05-29,在保
P202301028,于嘉伟,男,52,410103197209139732,城镇职工,许昌市,2021-03-09,在保
P202300536,许莉,女,50,410502197412081560,城镇职工,商丘市,2024-02-07,退保
P202304630,彭辉,男,57,410102196707284800,城镇职工,驻马店市,2020-03-02,在保
P202300189,林语嫣,女,34,410202199010243203,灵活就业,平顶山市,2020-11-22,在保
P202304044,邓浩,男,55,410402196905023668,城镇职工,周口市,2024-03-20,停保
P202303993,韩国强,男,14,410104201003253559,灵活就业,许昌市,2020-06-09,在保
P202304548,徐静,女,48,410302197608202770,灵活就业,南阳市,2023-09-26,在保
P202300271,卢敏,女,75,410104194912085282,城乡居民,驻马店市,2020-11-23,在保
P202303292,高辉,男,5,410202201911233777,城乡居民,新乡市,2021-12-01,停保
P202304127,贾飞,男,34,410702199012231465,城镇职工,商丘市,2024-01-02,在保
P202304095,赵强,男,72,410402195205102637,城乡居民,周口市,2023-11-15,在保
P202303769,程文彬,男,61,410105196308158703,城镇职工,洛阳市,2020-09-23,在保
P202300112,吕娟,女,49,410402197512106646,城乡居民,洛阳市,2020-10-13,在保
P202301972,邓佳慧,女,0,410702202408240045,城镇职工,周口市,2020-07-12,在保
P202300221,唐辉,男,91,410105193310030466,城乡居民,焦作市,2023-12-05,在保
P202301428,萧艳,女,30,410102199407131564,灵活就业,驻马店市,2020-05-10,在保
P202300628,何鹏,男,47,410103197711159444,城乡居民,平顶山市,2022-05-24,在保
P202302656,卢梦瑶,女,65,410502195902103396,城乡居民,安阳市,2022-06-22,在保
P202303425,罗国强,男,18,410105200608132657,城乡居民,安阳市,2022-07-30,在保
P202303009,朱娟,女,69,410502195505047748,城镇职工,信阳市,2024-04-13,在保
P202300791,董宇航,男,57,410103196702266259,城乡,平顶山市,2020-07-27,在保
P202304836,韩雨彤,女,51,410105197301183860,城乡居民,平顶山市,2021-08-30,在保
P202300462,郑莉,女,50,410702197402141374,城乡居民,信阳市,2024-04-17,在保
P202304447,赵雪,女,34,410302199011196545,城镇职工,漯河市,2023-06-04,在保
P202300552,曾建华,男,47,410105197703107058,城乡居民,漯河市,2020-10-03,在保
P202302403,薛强,男,40,410104198410173962,灵活就业,开封市,2022-04-21,在保
P202304182,吕紫薇,女,40,410105198404289554,城镇职工,开封市,2020-09-29,在保
P202300199,张国强,男,51,410103197304014515,灵活就业,南阳市,2020-11-06,在保
P202302641,梁宇航,男,82,410102194209106912,灵活就业,新乡市,2024-03-03,在保
P202302835,朱涛,男,45,410402197904144630,灵活就业,信阳市,2023-11-19,在保
P202300403,刘婷,女,50,410302197407272401,城镇职工,信阳市,2022-06-28,在保
P202303339,薛霞,女,59,410103196504207871,城镇职工,漯河市,2023-03-25,退保
P202302178,贾佳慧,女,53,410402197104137756,城乡居民,开封市,2022-06-19,在保
P202304813,阎霞,女,61,410202196302050606,城镇职工,周口市,2020-02-17,在保
P202302074,杨晨曦,男,53,410105197112195694,城镇职工,鹤壁市,2022-09-25,在保
P202301731,程浩然,男,45,410102197911285266,城镇职工,周口市,2022-03-11,停保
P202304508,许鹏,男,54,410106197001131638,城镇职工,开封市,2022-10-23,在保
P202300651,刘海涛,男,83,410105194107093429,城镇职工,平顶山市,2024-04-02,在保
P202300709,陈超,男,12,410202201204208646,灵活就业,洛阳市,2021-04-21,在保
P202304590,董语嫣,女,30,410402199402126585,城乡居民,许昌市,2021-04-03,在保
P202304459,梁丽,女,22,410106200202243247,城乡居民,新乡市,2020-06-01,在保
P202303323,杨鹏,男,22,410106200209021669,城乡居民,驻马店市,2023-05-18,在保
P202301898,孙霞,女,78,410202194605094370,城镇职工,鹤壁市,2022-12-24,在保
P202301833,曹芳,女,67,410502195701112033,城镇职工,周口市,2022-04-04,在保
P202300315,梁秀英,女,73,410102195106072989,城乡居民,平顶山市,2021-09-14,在保
P202301243,陈涛,男,39,410502198503242731,城乡居民,开封市,2022-06-27,在保
P202304520,贾萍,女,33,410106199106145651,灵活就业,焦作市,2020-03-05,在保
P202300114,曾欣怡,女,94,410302193011048537,城乡居民,周口市,2022-04-15,停保
P202300961,苏雨彤,女,61,410202196310226638,城乡居民,周口市,2020-12-01,在保
P202303908,萧紫薇,女,24,410104200003222108,城乡居民,郑州市,2021-05-30,在保
P202302743,许建华,男,50,410103197405174380,城镇职工,郑州市,2023-08-27,在保
P202301685,谢思琪,女,28,410106199603265906,城镇职工,许昌市,2020-03-26,在保
P202304102,程凤英,女,35,410302198907182968,城镇职工,漯河市,2020-04-15,在保
P202302660,程雪,女,59,410103196512200612,城镇职工,开封市,2021-05-18,在保
P202301633,罗欣怡,女,38,410102198601103352,城镇职工,许昌市,2020-07-09,停保
P202303260,邓婷,女,75,410106194910200358,城镇职工,郑州市,2021-03-09,退保
P202304708,苏桂英,女,41,410103198305085412,城乡居民,焦作市,2023-10-31,在保
P202303483,黄超,男,43,410104198108202613,城乡居民,信阳市,2022-06-14,退保
P202304574,周敏,女,39,410104198507125185,城镇职工,周口市,2022-08-20,退保
P202301880,苏杰,男,35,410202198912100551,城乡居民,南阳市,2023-07-19,在保
P202304122,刘子轩,男,47,410102197708256217,城镇职工,开封市,2023-04-11,在保
P202302006,徐斌,男,53,410106197106102180,城乡居民,信阳市,2023-03-06,在保
P202300327,蔡梦瑶,女,70,410103195410192651,灵活就业,郑州市,2020-05-12,在保
P202300605,李娟,女,57,410702196707213256,城镇职工,南阳市,2022-02-20,在保
P202304234,沈美琳,女,59,410104196512149412,灵活就业,驻马店市,2020-08-22,在保
P202303078,宋淑珍,女,59,410103196510201605,城镇职工,鹤壁市,2022-02-01,停保
P202302631,傅秀兰,女,55,410106196912211318,城乡居民,郑州市,2020-12-24,在保
P202304367,魏佳慧,女,40,410202198401203587,城乡居民,漯河市,2023-03-14,在保
P202304692,王勇,男,54,410106197009160820,灵活就业,鹤壁市,2021-04-10,在保
P202303249,程俊杰,男,54,410106197004084348,城镇职工,周口市,2022-02-02,在保
P202304973,朱天宇,男,31,410502199311193739,城乡居民,洛阳市,2024-02-06,停保
P202303393,王霞,女,48,410105197604221268,城镇职工,漯河市,2022-11-19,在保
P202301472,曹波,男,39,410502198505081947,城镇职工,周口市,2024-01-22,在保
P202301774,吕美琳,女,53,410302197108248668,城镇职工,洛阳市,2021-05-02,在保
P202302785,高诗涵,女,41,410104198302195633,城乡居民,南阳市,2023-03-07,停保
P202300790,阎娜,女,20,410502200405058738,城乡居民,周口市,2023-10-03,在保
P202302355,杨俊杰,男,71,410702195310191932,城乡居民,安阳市,2023-11-29,在保
P202302926,沈欣怡,女,54,410202197004104512,城镇职工,驻马店市,2021-05-05,在保
P202301546,郭语嫣,女,58,410502196604119495,城镇职工,漯河市,2021-05-05,在保
P202300872,唐明,男,35,410105198908085289,城镇职工,平顶山市,2023-02-05,在保
P202304393,宋建国,男,55,410202196904150715,城乡居民,南阳市,2024-04-26,在保
P202301372,高思琪,女,80,410103194409246247,城镇职工,开封市,2020-05-24,停保
P202303079,梁明,男,54,410102197008255291,城乡居民,周口市,2020-07-05,在保
P202300074,赵语嫣,女,78,410106194608164515,城镇职工,开封市,2020-04-15,在保
P202301816,吴文彬,男,33,410104199101278429,城镇职工,新乡市,2023-12-05,在保
P202304404,沈文彬,男,56,410302196809288194,城乡居民,安阳市,2021-10-21,在保
P202302265,邓桂英,女,62,410102196211040783,灵活就业,信阳市,2021-11-28,在保
P202303995,曹波,男,12,410103201210035848,城镇职工,鹤壁市,2022-05-20,在保
P202302012,胡艳,女,36,410103198805026610,城乡居民,漯河市,2024-04-12,在保
P202304621,郭伟,男,41,410502198303107706,城乡居民,安阳市,2023-06-01,在保
P202303883,袁嘉伟,男,16,410103200806033204,城乡居民,许昌市,2022-10-06,在保
P202302288,赵志强,男,45,410105197909017942,城镇职工,漯河市,2022-06-24,在保
P202302944,薛娟,女,46,410502197807137647,城镇职工,洛阳市,2021-12-09,在保
P202303826,蔡宇航,男,71,410202195312246922,灵活就业,鹤壁市,2020-01-19,在保
P202300495,薛雨彤,女,77,410105194703131051,城乡居民,洛阳市,2022-08-27,在保
P202303195,周丽,女,22,410105200206233364,城乡居民,商丘市,2024-02-05,在保
P202302233,冯秀兰,女,14,410202201007196219,城镇职工,安阳市,2021-08-03,在保
P202304911,马凤英,女,40,410102198411182175,城镇职工,信阳市,2020-09-27,在保
P202301165,许凤英,女,68,410702195609091666,城镇职工,信阳市,2024-03-07,退保
P202303293,胡海涛,男,72,410402195208217300,城镇职工,郑州市,2021-06-05,在保
P202302365,唐建华,男,38,410103198606223041,灵活就业,驻马店市,2022-02-02,在保
P202303639,阎强,男,47,410702197704027136,城乡居民,漯河市,2021-06-04,在保
P202302222,郭凤英,女,38,410102198609061203,灵活就业,周口市,2022-12-16,在保
P202304263,梁波,男,63,410502196108260282,城乡居民,信阳市,2022-12-02,停保
P202300619,阎淑珍,女,58,410402196612211713,城镇职工,周口市,2024-02-12,在保
P202304344,唐俊杰,男,68,410105195602169941,城乡居民,焦作市,2020-08-20,在保
P202304471,张鹏,男,55,410103196906242481,城职,许昌市,2020-08-18,在保
P202304822,邓晓红,女,46,410502197801228669,城镇职工,焦作市,2022-09-14,在保
P202304521,赵晓红,女,41,410105198311045467,城镇职工,周口市,2023-02-01,在保
P202302115,阎敏,女,63,410103196104056798,城镇职工,平顶山市,2020-11-17,在保
P202303479,黄永强,男,70,410105195404272484,灵活就业,平顶山市,2023-04-04,停保
P202300870,薛诗涵,女,86,410106193804236182,城乡居民,鹤壁市,2024-03-20,在保
P202303810,卢静,女,64,410106196006119482,城乡居民,洛阳市,2022-10-02,在保
P202301043,吕海涛,男,69,410105195512275740,城镇职工,开封市,2020-08-03,在保
P202301406,孙雪,女,36,410202198802286992,城镇职工,周口市,2022-02-05,在保
P202300357,胡诗涵,女,49,410702197505119321,城乡居民,洛阳市,2022-03-05,在保
P202301163,蒋鹏,男,24,410202200001207725,城镇职工,漯河市,2021-06-21,在保
P202302821,杨国强,男,44,410105198009287069,城乡居民,商丘市,2023-04-04,停保
P202301936,傅雨彤,女,22,410106200204266612,城镇职工,平顶山市,2023-03-08,在保
P202304005,梁莉,女,25,410202199901072057,城乡居民,周口市,2020-04-10,在保
P202303889,赵斌,男,52,410202197212101698,城乡居民,漯河市,2024-03-05,在保
P202303596,胡晓红,女,70,410104195412195127,城镇职工,漯河市,2022-05-16,在保
P202303617,黄淑珍,女,32,410106199204159517,城乡居民,郑州市,2023-08-03,在保
P202303713,吕浩,男,55,410104196901095187,城乡居民,新乡市,2020-03-20,在保
P202303803,孙秀兰,女,28,410106199611191761,城镇职工,商丘市,2020-11-25,在保
P202302908,吴斌,男,29,410702199505111560,灵活就业,南阳市,2021-09-20,在保
P202300333,彭娟,女,51,410106197301264838,城镇职工,焦作市,2024-04-19,在保
P202301341,朱浩然,男,52,410104197208048546,城镇职工,郑州市,2022-06-28,停保
P202303063,邓辉,男,48,410702197604073379,城镇职工,驻马店市,2024-02-18,在保
P202302930,邓晨曦,男,67,410502195701257821,城镇职工,驻马店市,2021-03-23,在保
P202301259,刘秀英,女,37,410104198706154052,城镇职工,信阳市,2020-01-02,在保
P202303741,郭欣怡,女,37,410103198709098715,城镇职工,焦作市,2021-03-05,在保
P202304307,卢婷,女,38,410104198601070776,城镇职工,洛阳市,2023-12-31,在保
P202301117,罗芳,女,93,410102193101091415,城镇职工,漯河市,2021-08-03,在保
P202301919,萧语嫣,女,46,410402197807017099,城镇职工,新乡市,2020-09-16,在保
P202303625,萧芳,女,84,410302194006015904,城乡居民,南阳市,2021-01-03,停保
P202303876,苏文彬,男,71,410102195302256892,城乡居民,开封市,2020-02-26,在保
P202302601,马强,男,16,410502200812090900,城乡居民,洛阳市,2022-06-08,在保
P202303332,杨海涛,男,22,410102200206259107,灵活就业,鹤壁市,2020-03-04,退保
P202301422,周思琪,女,69,410103195511041182,城乡居民,漯河市,2022-09-27,在保
P202300446,卢紫薇,女,62,410302196204256034,城镇职工,开封市,2022-08-09,在保
P202302289,罗建国,男,39,410402198511063920,城乡居民,开封市,2023-02-26,在保
P202300453,朱静,女,32,410202199210238361,城镇职工,商丘市,2021-04-16,在保
P202303868,薛诗涵,女,79,410105194511107356,城镇职工,漯河市,2023-01-11,在保
P202304479,郭欣怡,女,24,410106200005241409,城镇职工,漯河市,2021-06-17,在保
P202303015,程强,男,39,410702198506275934,城乡居民,平顶山市,2022-09-04,在保
P202300015,许浩然,男,18,410102200610115000,灵活就业,洛阳市,2022-01-13,停保
P202302999,黄飞,男,56,410103196810086526,灵活就业,许昌市,2020-10-10,在保
P202300946,马美琳,女,30,410105199412077520,城镇职工,焦作市,2024-01-26,停保
P202300248,高涛,男,38,410702198608090471,灵活就业,商丘市,2021-07-28,停保
P202304335,高军,男,58,410106196601189762,城镇职工,新乡市,2020-08-03,在保
P202300361,张淑珍,女,59,410202196512080507,灵活就业,漯河市,2021-07-04,停保
P202304704,曾斌,男,60,410202196407041390,城乡居民,平顶山市,2022-02-22,在保
P202301596,唐莉,女,31,410302199304102499,城镇职工,平顶山市,2020-12-03,在保
P202304581,唐鹏,男,53,410103197111170805,城乡居民,安阳市,2021-06-21,在保
P202302348,蔡子轩,男,34,410102199008148912,城镇职工,南阳市,2021-07-30,在保
P202304413,刘秀英,女,30,410502199401234819,灵活就业,焦作市,2024-02-21,在保
P202303549,董紫薇,女,29,410702199508076008,城乡居民,许昌市,2020-11-03,在保
P202302053,叶文彬,男,38,410106198605194614,城镇职工,新乡市,2023-03-23,停保
P202303561,宋美琳,女,54,410106197009273179,城镇职工,许昌市,2024-02-18,在保
P202301384,梁俊杰,男,39,410103198511133209,城镇职工,信阳市,2023-08-02,在保
P202304935,薛杰,男,41,410202198308039391,城镇职工,平顶山市,2022-02-23,退保
P202304852,程静,女,95,,城镇职工,驻马店市,2020-08-04,在保
P202300491,蔡婷,女,49,410402197502136284,城乡居民,信阳市,2023-07-17,退保
P202300863,蒋萍,女,77,410502194707259038,城镇职工,焦作市,2022-10-18,在保
P202301804,郑思琪,女,22,410202200211173652,城镇职工,新乡市,2023-07-29,在保
P202303407,沈永强,男,62,410105196210202639,灵活就业,焦作市,2023-05-06,在保
P202301946,魏芳,女,43,410702198102081021,城乡居民,洛阳市,2022-08-05,在保
P202304648,冯浩,男,49,410102197502033783,城镇职工,鹤壁市,2020-10-04,在保
P202303655,朱勇,男,52,410702197204124595,城乡居民,新乡市,2022-12-18,在保
P202300507,朱桂英,女,39,410402198506157130,城镇职工,焦作市,2020-06-13,在保
P202304163,王明,男,45,410106197912143786,城镇职工,商丘市,2021-12-25,在保
P202300026,马涛,男,51,410702197312180625,灵活就业,郑州市,2020-04-12,在保
P202302330,赵霞,女,65,410104195902196551,城镇职工,安阳市,2021-05-01,在保
P202301223,邓桂英,女,61,410202196310211692,城乡居民,安阳市,2022-12-07,在保
P202301114,郭玲,女,58,410702196609233519,城镇职工,洛阳市,2022-06-06,在保
P202303423,孙敏,女,57,410103196711123980,城镇职工,鹤壁市,2021-04-26,在保
P202303492,张美琳,女,46,410202197804041863,城镇职工,安阳市,2023-08-31,停保
P202304426,黄秀兰,女,29,410502199510153137,城镇职工,南阳市,,在保
P202304720,罗涛,男,52,410402197207176673,城镇职工,开封市,2023-03-28,在保
P202300434,叶子轩,男,62,410103196206171084,城乡,平顶山市,2023-11-05,在保
P202302108,沈雨彤,女,61,410104196309232031,城乡居民,许昌市,2023-01-30,在保
P202303866,邓斌,男,36,410202198812015425,城乡居民,焦作市,2023-04-01,在保
P202302894,薛文博,男,53,410105197109166603,城乡居民,鹤壁市,2022-01-01,退保
P202302134,谢晓红,女,60,410102196404026955,城职,许昌市,2022-03-10,在保
P202304006,李诗涵,女,60,410202196404126483,城镇职工,商丘市,2024-02-29,在保
P202303228,吴强,男,72,410202195206220236,城乡居民,洛阳市,2022-07-26,在保
P202302174,阎俊杰,男,52,410105197203224040,城乡,许昌市,2024-03-04,在保
P202303564,董霞,女,71,410102195307101262,城乡居民,漯河市,2024-05-07,退保
P202304756,程宇航,男,55,410702196906269829,城乡居民,驻马店市,2023-01-24,停保
P202301103,黄强,男,87,410702193705080678,灵活就业,洛阳市,2021-07-18,在保
P202302310,薛文彬,男,65,410402195912067767,城镇职工,开封市,2023-01-12,停保
P202301505,黄嘉伟,男,46,410102197808060141,城乡居民,洛阳市,2024-01-24,在保
P202303149,黄永强,男,48,410102197602273346,城乡居民,洛阳市,2022-04-30,在保
P202303917,冯斌,男,48,410106197601042682,城镇职工,洛阳市,2022-02-05,在保
P202300157,马磊,男,83,410106194108171506,城乡居民,洛阳市,2021-03-30,在保
P202303040,吕静,女,46,410103197801289094,城乡居民,南阳市,2022-04-30,在保
P202304195,周伟,男,7,410103201701260301,城镇职工,许昌市,2021-06-07,在保
P202300616,曹秀英,女,52,410103197205091359,城镇职工,安阳市,2021-07-17,停保
P202300644,叶强,男,22,410202200202042802,城乡居民,平顶山市,2022-04-30,在保
P202304896,刘文彬,男,49,410105197504123718,城镇职工,驻马店市,2021-12-14,在保
P202304279,曹强,男,48,410105197604120664,城乡居民,鹤壁市,2023-08-09,在保
P202301069,罗涛,男,41,410105198312258266,城乡居民,平顶山市,2021-06-17,在保
P202303351,王文博,男,40,410702198407211402,城镇职工,信阳市,2024-05-07,在保
P202302698,曾海涛,男,26,410502199803101636,城乡居民,南阳市,2023-09-12,在保
P202304284,冯雪,女,150,410103195704012358,灵活就业,安阳市,2022-02-16,在保
P202301567,何磊,男,51,410106197308053002,城乡居民,鹤壁市,2022-06-11,在保
P202300331,郭波,男,49,410105197511265383,城镇职工,商丘市,2023-01-18,在保
P202301676,贾海涛,男,44,410104198010150736,城镇职工,许昌市,2023-07-22,在保
P202302699,阎雨彤,女,61,410502196301036975,城乡居民,驻马店市,2021-07-02,停保
P202303682,贾永强,男,42,410702198212285042,城乡居民,安阳市,2022-08-04,在保
P202300623,吕晓红,女,83,410106194106092731,城乡居民,安阳市,2023-09-02,在保
P202301655,胡丽,女,56,410106196812254354,城镇职工,许昌市,2021-07-10,在保
P202302370,傅嘉伟,男,72,410104195207149097,城镇职工,漯河市,2023-03-22,在保
P202303726,邓斌,男,60,410106196403141294,城镇职工,安阳市,2022-10-16,在保
P202302961,蒋辉,男,35,410402198903063605,城乡居民,信阳市,2022-10-21,在保
P202302243,王慧,女,85,410302193906089784,城乡居民,安阳市,2022-02-20,在保
P202301618,阎萍,女,36,410402198810075468,城乡居民,安阳市,2024-05-15,在保
P202302764,高美琳,女,38,410402198610097903,城镇职工,鹤壁市,2021-04-03,在保
P202300756,黄桂英,女,95,410104192908289964,城镇职工,许昌市,2022-01-08,停保
P202300519,吕文博,男,51,410702197304117381,城镇职工,商丘市,2023-01-08,在保
P202304160,于凤英,女,51,410106197303171172,城乡居民,许昌市,2023-11-04,在保
P202300033,彭艳,女,49,410105197511218734,城乡居民,驻马店市,2022-09-27,在保
P202303690,蒋莉,女,47,410302197704263547,城乡居民,南阳市,2022-10-30,在保
P202301158,高凤英,女,90,410202193409108893,城乡居民,驻马店市,2021-07-01,在保
P202300745,何杰,男,59,410202196505070866,城乡居民,焦作市,2021-01-07,在保
P202302037,魏永强,男,57,410106196702075853,城镇职工,平顶山市,2024-01-07,在保
P202302448,唐强,男,45,410502197907021367,城镇职工,焦作市,2022-10-06,停保
P202301698,朱浩然,男,37,410105198709096015,城乡居民,漯河市,,在保
P202302643,宋娟,女,34,410302199010043358,灵活就业,焦作市,2021-10-07,在保
P202300784,董雨彤,女,60,410104196405241967,城镇职工,焦作市,2022-06-16,在保
P202301836,苏莉,女,56,410103196802024579,城镇职工,信阳市,2023-09-27,在保
P202302555,郭诗涵,女,34,410106199005016312,城镇职工,新乡市,2021-05-17,在保
P202300230,苏永强,男,62,410402196201129646,城镇职工,平顶山市,2022-12-10,在保
P202300858,李杰,男,58,410103196601276932,城乡居民,南阳市,2023-09-03,在保
P202302888,薛超,男,74,410202195007116149,城乡居民,焦作市,2020-02-04,在保
P202302407,谢嘉伟,男,26,410102199805042524,城乡居民,驻马店市,2020-12-19,在保
P202300409,黄嘉伟,男,52,410105197208278003,灵活就业,许昌市,2021-11-23,在保
P202300171,罗凤英,女,33,410302199103234545,城乡居民,信阳市,2020-03-27,在保
P202300541,胡桂英,女,65,410102195905063589,城镇职工,鹤壁市,2022-06-24,在保
P202303382,周秀兰,女,71,410202195311090919,城乡居民,驻马店市,2020-11-24,在保
P202302349,王芳,女,62,410105196208062044,城乡居民,南阳市,2020-07-03,在保
P202304564,曹美琳,女,53,410106197102034210,城乡居民,开封市,2022-11-07,在保
P202300614,冯玉兰,女,29,410106199505060369,灵活就业,许昌市,2021-09-14,在保
P202304271,梁婷,女,47,410105197706165154,城镇职工,平顶山市,2022-01-06,在保
P202302858,邓辉,男,45,410402197902114017,城乡居民,鹤壁市,2022-01-04,在保
P202304670,叶芳,女,50,410105197403168765,城镇职工,驻马店市,2023-01-20,在保
P202301162,曹芳,女,91,410302193308022293,灵活就业,南阳市,2021-01-12,在保
P202302102,罗玲,女,33,410102199101263972,城乡居民,周口市,2022-10-26,停保
P202302410,罗子轩,男,29,410105199501282919,城乡居民,洛阳市,2021-03-21,在保
P202302487,罗丽,女,43,410104198106137327,城乡居民,许昌市,2022-10-29,在保
P202301670,董丽,女,59,410702196509225803,城乡居民,信阳市,2022-05-20,在保
P202304843,苏莉,女,62,410106196208200850,城乡居民,鹤壁市,2023-04-09,在保
P202303318,马嘉伟,男,32,410702199205031393,城乡居民,漯河市,2020-11-11,在保
P202300565,杨婷,女,71,410502195310063878,城乡居民,南阳市,2020-03-30,在保
P202303802,陈霞,女,21,410502200306086421,城镇职工,安阳市,2020-08-10,在保
P202304292,彭晨曦,男,42,410702198205243774,城乡居民,洛阳市,2023-09-13,在保
P202301861,叶建国,男,47,410702197702140229,城镇职工,鹤壁市,2020-05-09,在保
P202303782,唐静,女,44,410302198005221984,城镇职工,周口市,2021-02-16,停保
P202301745,蒋婷,女,33,410104199102018532,城镇职工,商丘市,2020-07-07,停保
P202304819,蔡玉兰,女,61,410202196312129616,城乡居民,鹤壁市,2020-10-29,停保
P202304979,萧文博,男,57,410102196712063402,灵活就业,商丘市,2023-10-31,在保
P202303546,苏文彬,男,55,410103196909110040,城镇职工,安阳市,2020-09-19,在保
P202301589,蒋浩,男,35,410202198910243817,城乡居民,安阳市,2023-03-27,在保
P202302438,马浩,男,64,410104196003013213,城乡居民,周口市,2022-08-21,在保
P202302532,蔡文博,男,33,410402199111023662,城乡居民,商丘市,2020-07-10,在保
P202302599,沈文彬,男,71,410702195301257721,城镇职工,新乡市,2021-04-08,在保
P202301173,黄婷,女,51,410105197306193806,城镇职工,洛阳市,2023-08-07,在保
P202304150,吕志强,男,54,410104197002079604,城镇职工,南阳市,2024-04-12,在保
P202300326,赵佳慧,女,28,410103199601028503,城乡居民,开封市,2021-02-09,在保
P202301052,梁永强,男,57,410202196701059187,灵活就业,漯河市,2020-10-29,在保
P202303861,蒋艳,女,41,410104198310213780,城乡居民,洛阳市,2024-01-06,退保
P202303361,贾紫薇,女,29,410104199504116901,城镇职工,鹤壁市,2022-04-18,在保
P202302945,冯美琳,女,55,410105196910059136,城镇职工,郑州市,2023-06-13,停保
P202304327,彭霞,女,39,410102198501168339,城乡居民,开封市,2024-02-17,退保
P202304226,吴雪,女,59,410502196510161065,灵活就业,许昌市,2021-02-01,在保
P202301197,胡诗涵,女,49,410102197511210083,城乡居民,开封市,2023-04-15,在保
P202300621,韩永强,男,35,410402198905055436,城乡居民,郑州市,2021-08-14,停保
P202302379,吕霞,女,42,410702198205060303,城镇职工,许昌市,2023-11-25,在保
P202300066,梁语嫣,女,74,410103195005152497,城镇职工,周口市,2023-06-03,在保
P202301190,吴强,男,32,410105199207172849,城乡居民,漯河市,2023-06-14,在保
P202300329,魏淑珍,女,61,410302196311141765,城乡居民,新乡市,2021-01-18,在保
P202300649,胡军,男,45,410103197910128838,灵活就业,驻马店市,2021-03-25,在保
P202300898,朱斌,男,52,410702197208047298,城镇职工,平顶山市,2023-03-11,在保
P202303072,孙婷,女,80,410105194406152023,城乡居民,鹤壁市,2022-11-12,在保
P202301124,刘紫薇,女,29,410104199507220067,城乡居民,平顶山市,2024-04-11,停保
P202301962,梁霞,女,55,410302196903101087,城镇职工,,2021-06-05,在保
P202304691,胡欣怡,女,48,410302197606145508,城乡居民,鹤壁市,2024-04-02,在保
P202303979,叶慧,女,60,410202196401049144,城乡居民,南阳市,2022-07-13,停保
P202302005,郭杰,男,15,410106200901229764,城镇职工,商丘市,2023-01-20,在保
P202303254,蔡雨彤,女,69,410202195511088889,城乡居民,南阳市,2021-10-20,在保
P202302498,罗霞,女,44,410502198010204834,城镇职工,郑州市,2020-10-21,在保
P202303379,叶佳慧,女,59,410105196503025100,灵活就业,周口市,2022-11-20,在保
